grid_version,workload,candidate,SLA,scope,aggregation,BS,BU,O,C,unknown,scheduled,decidable,E_approved,unverified_approval,optimistic_approval_fraction,optimistic_approval_fraction_numerator,optimistic_approval_fraction_denominator,optimistic_approval_fraction_na_reason,reference_safe_missed_fraction,reference_safe_missed_fraction_numerator,reference_safe_missed_fraction_denominator,reference_safe_missed_fraction_na_reason,false_positive_rate,false_positive_rate_numerator,false_positive_rate_denominator,false_positive_rate_na_reason,E_approval_coverage,E_approval_coverage_numerator,E_approval_coverage_denominator,E_approval_coverage_na_reason,both_decision_coverage,both_decision_coverage_numerator,both_decision_coverage_denominator,both_decision_coverage_na_reason,BS_fraction,BS_fraction_numerator,BS_fraction_denominator,BS_fraction_na_reason,BU_fraction,BU_fraction_numerator,BU_fraction_denominator,BU_fraction_na_reason,O_fraction,O_fraction_numerator,O_fraction_denominator,O_fraction_na_reason,C_fraction,C_fraction_numerator,C_fraction_denominator,C_fraction_na_reason,attainment_mean_bias,attainment_MAE,attainment_P90_absolute,attainment_na_reason,subset_status,optimistic_approval_fraction_valid_workloads,optimistic_approval_fraction_valid_candidates,reference_safe_missed_fraction_valid_workloads,reference_safe_missed_fraction_valid_candidates,false_positive_rate_valid_workloads,false_positive_rate_valid_candidates,E_approval_coverage_valid_workloads,E_approval_coverage_valid_candidates,both_decision_coverage_valid_workloads,both_decision_coverage_valid_candidates,BS_fraction_valid_workloads,BS_fraction_valid_candidates,BU_fraction_valid_workloads,BU_fraction_valid_candidates,O_fraction_valid_workloads,O_fraction_valid_candidates,C_fraction_valid_workloads,C_fraction_valid_candidates,attainment_valid_workloads,attainment_valid_candidates
G0,h101,-1,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h101,0,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h101,1,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h101,2,S2,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S2,near_boundary,pooled_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S2,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,empty applicable subset,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G0,h101,-2,S3,service,candidate_raw_counts,0,35,0,0,40,75,35,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,35,,0.0,0,75,,0.4666666666666667,35,75,,0.0,0,35,,1.0,35,35,,0.0,0,35,,0.0,0,35,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,-1,S3,service,candidate_raw_counts,0,35,0,0,40,75,35,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,35,,0.0,0,75,,0.4666666666666667,35,75,,0.0,0,35,,1.0,35,35,,0.0,0,35,,0.0,0,35,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,0,S3,service,candidate_raw_counts,0,35,0,0,40,75,35,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,35,,0.0,0,75,,0.4666666666666667,35,75,,0.0,0,35,,1.0,35,35,,0.0,0,35,,0.0,0,35,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,1,S3,service,candidate_raw_counts,0,35,0,0,40,75,35,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,35,,0.0,0,75,,0.4666666666666667,35,75,,0.0,0,35,,1.0,35,35,,0.0,0,35,,0.0,0,35,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,2,S3,service,candidate_raw_counts,0,35,0,0,40,75,35,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,35,,0.0,0,75,,0.4666666666666667,35,75,,0.0,0,35,,1.0,35,35,,0.0,0,35,,0.0,0,35,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S3,service,pooled_counts,0,175,0,0,200,375,175,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,175,,0.0,0,375,,0.4666666666666667,175,375,,0.0,0,175,,1.0,175,175,,0.0,0,175,,0.0,0,175,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S3,service,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,0.4666666666666667,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h101,-2,S3,latency_only,candidate_raw_counts,0,35,0,0,0,35,35,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,35,,0.0,0,35,,1.0,35,35,,0.0,0,35,,1.0,35,35,,0.0,0,35,,0.0,0,35,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,-1,S3,latency_only,candidate_raw_counts,0,35,0,0,0,35,35,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,35,,0.0,0,35,,1.0,35,35,,0.0,0,35,,1.0,35,35,,0.0,0,35,,0.0,0,35,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,0,S3,latency_only,candidate_raw_counts,0,35,0,0,0,35,35,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,35,,0.0,0,35,,1.0,35,35,,0.0,0,35,,1.0,35,35,,0.0,0,35,,0.0,0,35,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,1,S3,latency_only,candidate_raw_counts,0,35,0,0,0,35,35,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,35,,0.0,0,35,,1.0,35,35,,0.0,0,35,,1.0,35,35,,0.0,0,35,,0.0,0,35,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,2,S3,latency_only,candidate_raw_counts,0,35,0,0,0,35,35,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,35,,0.0,0,35,,1.0,35,35,,0.0,0,35,,1.0,35,35,,0.0,0,35,,0.0,0,35,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S3,latency_only,pooled_counts,0,175,0,0,0,175,175,0,0,,0,0,zero denominator,,0,0,zero denominator,0.0,0,175,,0.0,0,175,,1.0,175,175,,0.0,0,175,,1.0,175,175,,0.0,0,175,,0.0,0,175,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S3,latency_only,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,0.0,,,,0.0,,,,1.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0,0,0,0,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h101,-2,S3,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h101,-1,S3,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h101,0,S3,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h101,1,S3,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h101,2,S3,near_boundary,candidate_raw_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S3,near_boundary,pooled_counts,0,0,0,0,0,0,0,0,0,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,0,0,zero denominator,,,,no both-attainment-defined points,absent,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S3,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,all denominators zero,,,,empty applicable subset,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G0,h101,-2,S4,service,candidate_raw_counts,29,6,0,0,40,75,35,29,0,0.0,0,29,,0.0,0,29,,0.0,0,6,,0.38666666666666666,29,75,,0.4666666666666667,35,75,,0.8285714285714286,29,35,,0.17142857142857143,6,35,,0.0,0,35,,0.0,0,35,,0.007142857142857143,0.017857142857142856,0.125,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,-1,S4,service,candidate_raw_counts,29,6,0,0,40,75,35,29,0,0.0,0,29,,0.0,0,29,,0.0,0,6,,0.38666666666666666,29,75,,0.4666666666666667,35,75,,0.8285714285714286,29,35,,0.17142857142857143,6,35,,0.0,0,35,,0.0,0,35,,0.005357142857142857,0.01607142857142857,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,0,S4,service,candidate_raw_counts,28,6,0,1,40,75,35,28,0,0.0,0,28,,0.034482758620689655,1,29,,0.0,0,6,,0.37333333333333335,28,75,,0.4666666666666667,35,75,,0.8,28,35,,0.17142857142857143,6,35,,0.0,0,35,,0.02857142857142857,1,35,,0.014285714285714285,0.017857142857142856,0.125,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,1,S4,service,candidate_raw_counts,28,7,0,0,40,75,35,28,0,0.0,0,28,,0.0,0,28,,0.0,0,7,,0.37333333333333335,28,75,,0.4666666666666667,35,75,,0.8,28,35,,0.2,7,35,,0.0,0,35,,0.0,0,35,,0.0125,0.0125,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,2,S4,service,candidate_raw_counts,28,7,0,0,40,75,35,28,0,0.0,0,28,,0.0,0,28,,0.0,0,7,,0.37333333333333335,28,75,,0.4666666666666667,35,75,,0.8,28,35,,0.2,7,35,,0.0,0,35,,0.0,0,35,,0.0017857142857142857,0.008928571428571428,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S4,service,pooled_counts,142,32,0,1,200,375,175,142,0,0.0,0,142,,0.006993006993006993,1,143,,0.0,0,32,,0.37866666666666665,142,375,,0.4666666666666667,175,375,,0.8114285714285714,142,175,,0.18285714285714286,32,175,,0.0,0,175,,0.005714285714285714,1,175,,0.008214285714285714,0.014642857142857143,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S4,service,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.006896551724137931,,,,0.0,,,,0.37866666666666665,,,,0.4666666666666667,,,,0.8114285714285715,,,,0.18285714285714286,,,,0.0,,,,0.005714285714285714,,,,0.008214285714285714,0.014642857142857143,0.0625,,,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h101,-2,S4,latency_only,candidate_raw_counts,29,6,0,0,0,35,35,29,0,0.0,0,29,,0.0,0,29,,0.0,0,6,,0.8285714285714286,29,35,,1.0,35,35,,0.8285714285714286,29,35,,0.17142857142857143,6,35,,0.0,0,35,,0.0,0,35,,0.007142857142857143,0.017857142857142856,0.125,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,-1,S4,latency_only,candidate_raw_counts,29,6,0,0,0,35,35,29,0,0.0,0,29,,0.0,0,29,,0.0,0,6,,0.8285714285714286,29,35,,1.0,35,35,,0.8285714285714286,29,35,,0.17142857142857143,6,35,,0.0,0,35,,0.0,0,35,,0.005357142857142857,0.01607142857142857,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,0,S4,latency_only,candidate_raw_counts,28,6,0,1,0,35,35,28,0,0.0,0,28,,0.034482758620689655,1,29,,0.0,0,6,,0.8,28,35,,1.0,35,35,,0.8,28,35,,0.17142857142857143,6,35,,0.0,0,35,,0.02857142857142857,1,35,,0.014285714285714285,0.017857142857142856,0.125,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,1,S4,latency_only,candidate_raw_counts,28,7,0,0,0,35,35,28,0,0.0,0,28,,0.0,0,28,,0.0,0,7,,0.8,28,35,,1.0,35,35,,0.8,28,35,,0.2,7,35,,0.0,0,35,,0.0,0,35,,0.0125,0.0125,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,2,S4,latency_only,candidate_raw_counts,28,7,0,0,0,35,35,28,0,0.0,0,28,,0.0,0,28,,0.0,0,7,,0.8,28,35,,1.0,35,35,,0.8,28,35,,0.2,7,35,,0.0,0,35,,0.0,0,35,,0.0017857142857142857,0.008928571428571428,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S4,latency_only,pooled_counts,142,32,0,1,0,175,175,142,0,0.0,0,142,,0.006993006993006993,1,143,,0.0,0,32,,0.8114285714285714,142,175,,1.0,175,175,,0.8114285714285714,142,175,,0.18285714285714286,32,175,,0.0,0,175,,0.005714285714285714,1,175,,0.008214285714285714,0.014642857142857143,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S4,latency_only,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.006896551724137931,,,,0.0,,,,0.8114285714285715,,,,1.0,,,,0.8114285714285715,,,,0.18285714285714286,,,,0.0,,,,0.005714285714285714,,,,0.008214285714285714,0.014642857142857143,0.0625,,,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h101,-2,S4,near_boundary,candidate_raw_counts,29,0,0,0,0,29,29,29,0,0.0,0,29,,0.0,0,29,,,0,0,zero denominator,1.0,29,29,,1.0,29,29,,1.0,29,29,,0.0,0,29,,0.0,0,29,,0.0,0,29,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,-1,S4,near_boundary,candidate_raw_counts,29,0,0,0,0,29,29,29,0,0.0,0,29,,0.0,0,29,,,0,0,zero denominator,1.0,29,29,,1.0,29,29,,1.0,29,29,,0.0,0,29,,0.0,0,29,,0.0,0,29,,-0.0021551724137931034,0.0021551724137931034,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,0,S4,near_boundary,candidate_raw_counts,28,0,0,1,0,29,29,28,0,0.0,0,28,,0.034482758620689655,1,29,,,0,0,zero denominator,0.9655172413793104,28,29,,1.0,29,29,,0.9655172413793104,28,29,,0.0,0,29,,0.0,0,29,,0.034482758620689655,1,29,,-0.0021551724137931034,0.0021551724137931034,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,1,S4,near_boundary,candidate_raw_counts,28,1,0,0,0,29,29,28,0,0.0,0,28,,0.0,0,28,,0.0,0,1,,0.9655172413793104,28,29,,1.0,29,29,,0.9655172413793104,28,29,,0.034482758620689655,1,29,,0.0,0,29,,0.0,0,29,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,2,S4,near_boundary,candidate_raw_counts,28,1,0,0,0,29,29,28,0,0.0,0,28,,0.0,0,28,,0.0,0,1,,0.9655172413793104,28,29,,1.0,29,29,,0.9655172413793104,28,29,,0.034482758620689655,1,29,,0.0,0,29,,0.0,0,29,,-0.004310344827586207,0.004310344827586207,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S4,near_boundary,pooled_counts,142,2,0,1,0,145,145,142,0,0.0,0,142,,0.006993006993006993,1,143,,0.0,0,2,,0.9793103448275862,142,145,,1.0,145,145,,0.9793103448275862,142,145,,0.013793103448275862,2,145,,0.0,0,145,,0.006896551724137931,1,145,,-0.0017241379310344827,0.0017241379310344827,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S4,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.006896551724137931,,,,0.0,,,,0.9793103448275863,,,,1.0,,,,0.9793103448275863,,,,0.013793103448275862,,,,0.0,,,,0.006896551724137931,,,,-0.0017241379310344827,0.0017241379310344827,0.0,,,1,5,1,5,1,2,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h101,-2,S5,service,candidate_raw_counts,29,5,0,1,40,75,35,29,0,0.0,0,29,,0.03333333333333333,1,30,,0.0,0,5,,0.38666666666666666,29,75,,0.4666666666666667,35,75,,0.8285714285714286,29,35,,0.14285714285714285,5,35,,0.0,0,35,,0.02857142857142857,1,35,,0.0,0.010714285714285714,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,-1,S5,service,candidate_raw_counts,29,6,0,0,40,75,35,29,0,0.0,0,29,,0.0,0,29,,0.0,0,6,,0.38666666666666666,29,75,,0.4666666666666667,35,75,,0.8285714285714286,29,35,,0.17142857142857143,6,35,,0.0,0,35,,0.0,0,35,,0.005357142857142857,0.01607142857142857,0.125,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,0,S5,service,candidate_raw_counts,29,6,0,0,40,75,35,29,0,0.0,0,29,,0.0,0,29,,0.0,0,6,,0.38666666666666666,29,75,,0.4666666666666667,35,75,,0.8285714285714286,29,35,,0.17142857142857143,6,35,,0.0,0,35,,0.0,0,35,,0.0125,0.019642857142857142,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,1,S5,service,candidate_raw_counts,29,6,0,0,40,75,35,29,0,0.0,0,29,,0.0,0,29,,0.0,0,6,,0.38666666666666666,29,75,,0.4666666666666667,35,75,,0.8285714285714286,29,35,,0.17142857142857143,6,35,,0.0,0,35,,0.0,0,35,,0.005357142857142857,0.008928571428571428,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,2,S5,service,candidate_raw_counts,29,6,0,0,40,75,35,29,0,0.0,0,29,,0.0,0,29,,0.0,0,6,,0.38666666666666666,29,75,,0.4666666666666667,35,75,,0.8285714285714286,29,35,,0.17142857142857143,6,35,,0.0,0,35,,0.0,0,35,,0.02142857142857143,0.02142857142857143,0.125,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S5,service,pooled_counts,145,29,0,1,200,375,175,145,0,0.0,0,145,,0.00684931506849315,1,146,,0.0,0,29,,0.38666666666666666,145,375,,0.4666666666666667,175,375,,0.8285714285714286,145,175,,0.1657142857142857,29,175,,0.0,0,175,,0.005714285714285714,1,175,,0.008928571428571428,0.015357142857142857,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S5,service,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.006666666666666666,,,,0.0,,,,0.38666666666666666,,,,0.4666666666666667,,,,0.8285714285714286,,,,0.1657142857142857,,,,0.0,,,,0.005714285714285714,,,,0.008928571428571428,0.015357142857142857,0.0625,,,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h101,-2,S5,latency_only,candidate_raw_counts,29,5,0,1,0,35,35,29,0,0.0,0,29,,0.03333333333333333,1,30,,0.0,0,5,,0.8285714285714286,29,35,,1.0,35,35,,0.8285714285714286,29,35,,0.14285714285714285,5,35,,0.0,0,35,,0.02857142857142857,1,35,,0.0,0.010714285714285714,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,-1,S5,latency_only,candidate_raw_counts,29,6,0,0,0,35,35,29,0,0.0,0,29,,0.0,0,29,,0.0,0,6,,0.8285714285714286,29,35,,1.0,35,35,,0.8285714285714286,29,35,,0.17142857142857143,6,35,,0.0,0,35,,0.0,0,35,,0.005357142857142857,0.01607142857142857,0.125,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,0,S5,latency_only,candidate_raw_counts,29,6,0,0,0,35,35,29,0,0.0,0,29,,0.0,0,29,,0.0,0,6,,0.8285714285714286,29,35,,1.0,35,35,,0.8285714285714286,29,35,,0.17142857142857143,6,35,,0.0,0,35,,0.0,0,35,,0.0125,0.019642857142857142,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,1,S5,latency_only,candidate_raw_counts,29,6,0,0,0,35,35,29,0,0.0,0,29,,0.0,0,29,,0.0,0,6,,0.8285714285714286,29,35,,1.0,35,35,,0.8285714285714286,29,35,,0.17142857142857143,6,35,,0.0,0,35,,0.0,0,35,,0.005357142857142857,0.008928571428571428,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,2,S5,latency_only,candidate_raw_counts,29,6,0,0,0,35,35,29,0,0.0,0,29,,0.0,0,29,,0.0,0,6,,0.8285714285714286,29,35,,1.0,35,35,,0.8285714285714286,29,35,,0.17142857142857143,6,35,,0.0,0,35,,0.0,0,35,,0.02142857142857143,0.02142857142857143,0.125,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S5,latency_only,pooled_counts,145,29,0,1,0,175,175,145,0,0.0,0,145,,0.00684931506849315,1,146,,0.0,0,29,,0.8285714285714286,145,175,,1.0,175,175,,0.8285714285714286,145,175,,0.1657142857142857,29,175,,0.0,0,175,,0.005714285714285714,1,175,,0.008928571428571428,0.015357142857142857,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S5,latency_only,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.006666666666666666,,,,0.0,,,,0.8285714285714286,,,,1.0,,,,0.8285714285714286,,,,0.1657142857142857,,,,0.0,,,,0.005714285714285714,,,,0.008928571428571428,0.015357142857142857,0.0625,,,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h101,-2,S5,near_boundary,candidate_raw_counts,29,0,0,1,0,30,30,29,0,0.0,0,29,,0.03333333333333333,1,30,,,0,0,zero denominator,0.9666666666666667,29,30,,1.0,30,30,,0.9666666666666667,29,30,,0.0,0,30,,0.0,0,30,,0.03333333333333333,1,30,,-0.0020833333333333333,0.0020833333333333333,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,-1,S5,near_boundary,candidate_raw_counts,29,1,0,0,0,30,30,29,0,0.0,0,29,,0.0,0,29,,0.0,0,1,,0.9666666666666667,29,30,,1.0,30,30,,0.9666666666666667,29,30,,0.03333333333333333,1,30,,0.0,0,30,,0.0,0,30,,-0.0020833333333333333,0.0020833333333333333,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,0,S5,near_boundary,candidate_raw_counts,29,0,0,0,0,29,29,29,0,0.0,0,29,,0.0,0,29,,,0,0,zero denominator,1.0,29,29,,1.0,29,29,,1.0,29,29,,0.0,0,29,,0.0,0,29,,0.0,0,29,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,1,S5,near_boundary,candidate_raw_counts,29,0,0,0,0,29,29,29,0,0.0,0,29,,0.0,0,29,,,0,0,zero denominator,1.0,29,29,,1.0,29,29,,1.0,29,29,,0.0,0,29,,0.0,0,29,,0.0,0,29,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,2,S5,near_boundary,candidate_raw_counts,29,0,0,0,0,29,29,29,0,0.0,0,29,,0.0,0,29,,,0,0,zero denominator,1.0,29,29,,1.0,29,29,,1.0,29,29,,0.0,0,29,,0.0,0,29,,0.0,0,29,,0.0,0.0,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S5,near_boundary,pooled_counts,145,1,0,1,0,147,147,145,0,0.0,0,145,,0.00684931506849315,1,146,,0.0,0,1,,0.9863945578231292,145,147,,1.0,147,147,,0.9863945578231292,145,147,,0.006802721088435374,1,147,,0.0,0,147,,0.006802721088435374,1,147,,-0.0008503401360544217,0.0008503401360544217,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,ALL,S5,near_boundary,equal_candidate_equal_workload_macro,,,,,,,,,,0.0,,,,0.006666666666666666,,,,0.0,,,,0.9866666666666667,,,,1.0,,,,0.9866666666666667,,,,0.006666666666666666,,,,0.0,,,,0.006666666666666666,,,,-0.0008333333333333334,0.0008333333333333334,0.0,,,1,5,1,5,1,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5
G0,h101,-2,S6,service,candidate_raw_counts,32,0,0,3,40,75,35,32,0,0.0,0,32,,0.08571428571428572,3,35,,,0,0,zero denominator,0.4266666666666667,32,75,,0.4666666666666667,35,75,,0.9142857142857143,32,35,,0.0,0,35,,0.0,0,35,,0.08571428571428572,3,35,,-0.030357142857142857,0.030357142857142857,0.0,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,-1,S6,service,candidate_raw_counts,32,0,0,3,40,75,35,32,0,0.0,0,32,,0.08571428571428572,3,35,,,0,0,zero denominator,0.4266666666666667,32,75,,0.4666666666666667,35,75,,0.9142857142857143,32,35,,0.0,0,35,,0.0,0,35,,0.08571428571428572,3,35,,-0.03214285714285714,0.03214285714285714,0.0625,,present,,,,,,,,,,,,,,,,,,,,
G0,h101,0,S6,service,candidate_raw_counts,32,0,0,3,40,75,35,32,0,0.0,0,32,,0.08571428571428572,3,35,,,0,0,zero denominator,0.4266666666666667,32,75,,0.4666666666666667,35,75,,0.9142857142857143,32,35,,0.0,0,35,,0.0,0,35,,0.08571428571428572,3,35,,-0.030357142857142857,0.030357142857142857,0.0625,,present,,,,,,,,,,,,,,,,,,,,
